TicketID,CreatedDateKey,ClosedDateKey,EmployeeID,AssignedTeamID,SLA_ID,Priority,Status,TimeToClose (hrs),SLA_Violated,Category
29267,20230524,20230607,1104,38,4,Medium,Closed,110,No,Software
29268,20221105,20221109,1458,35,1,High,Open,34,No,Software
29269,20250720,20250723,1132,11,1,Medium,Escalated,24,No,Other
29270,20230917,20230921,1405,18,4,Critical,Escalated,34,No,Hardware
29271,20220420,20220502,1424,10,3,Low,Closed,99,No,Other
29272,20231110,20231122,1394,9,1,Medium,Escalated,98,Yes,Email
29273,20250707,20250717,1697,9,4,Critical,Resolved,80,Yes,Network
29274,20240112,20240126,1047,29,2,Medium,Escalated,109,No,Account Access
29275,20240625,20240701,1121,12,2,Critical,Closed,50,No,Email
29276,20220925,20220928,1312,39,1,High,Closed,26,No,Network
29277,20241121,20241205,1423,16,3,High,Open,112,Yes,Software
29278,20240728,20240802,1737,11,3,Critical,Resolved,43,No,Other
29279,20240321,20240328,1251,2,2,Critical,Resolved,55,No,Email
29280,20250415,20250416,1304,18,4,Low,Resolved,8,No,Account Access
29281,20220414,20220417,1051,3,2,Critical,Closed,23,No,Account Access
29282,20250613,20250624,1667,32,4,Critical,Closed,87,No,Other
29283,20250121,20250127,1242,39,1,High,Open,52,No,Software
29284,20220720,20220730,1076,40,4,Medium,Escalated,80,No,Hardware
29285,20240617,20240619,1297,32,1,Low,Escalated,18,No,Hardware
29286,20240113,20240121,1333,7,3,Low,Closed,63,Yes,Software
29287,20240713,20240720,1162,35,3,Medium,Closed,56,No,Software
29288,20230820,20230901,1353,40,2,Critical,Escalated,96,Yes,Email
29289,20241124,20241126,1008,14,1,High,Open,16,No,Software
29290,20250214,20250219,1262,1,2,High,Closed,40,No,Other
29291,20231119,20231202,1312,38,4,Critical,Open,103,Yes,Account Access
29292,20240708,20240712,1035,7,3,Medium,Open,32,No,Account Access
29293,20240227,20240229,1034,34,1,Low,Closed,15,No,Other
29294,20230203,20230207,1381,1,4,Low,Escalated,32,No,Software
29295,20230820,20230829,1585,14,3,Critical,Closed,76,Yes,Email
29296,20220427,20220507,1498,28,1,Low,Escalated,80,No,Account Access
29297,20221228,20221230,1080,21,2,High,Open,14,No,Account Access
29298,20220723,20220802,1329,27,4,Low,Escalated,81,No,Account Access
29299,20250315,20250325,1159,27,4,Low,Closed,80,No,Software
29300,20230320,20230402,1407,8,3,High,Open,104,Yes,Hardware
29301,20231228,20240103,1595,13,2,Critical,Resolved,48,No,Network
29302,20240510,20240514,1033,37,3,High,Open,34,Yes,Network
29303,20250813,20250821,1254,37,1,Medium,Open,63,No,Software
29304,20240517,20240530,1422,39,4,Medium,Resolved,104,Yes,Other
29305,20240206,20240210,1423,24,3,Low,Escalated,30,No,Other
29306,20250608,20250617,1142,13,4,Medium,Escalated,72,No,Account Access
29307,20250511,20250521,1176,20,1,Medium,Open,80,No,Software
29308,20221228,20221231,1059,14,4,Medium,Escalated,25,Yes,Account Access
29309,20230130,20230206,1653,4,1,Low,Escalated,56,No,Other
29310,20220905,20220910,1398,15,4,Medium,Escalated,40,Yes,Hardware
29311,20240702,20240716,1523,25,1,High,Resolved,113,No,Hardware
29312,20251120,20251201,1252,1,2,Critical,Closed,90,No,Email
29313,20240131,20240201,1401,5,1,High,Escalated,12,No,Other
29314,20231018,20231021,1389,14,2,High,Escalated,24,No,Email
29315,20221222,20221231,1247,37,4,High,Closed,72,No,Account Access
29316,20251125,20251208,1700,15,1,Low,Resolved,104,No,Hardware
29317,20220829,20220907,1263,7,2,Low,Resolved,73,No,Hardware
29318,20250926,20251001,1376,12,4,High,Closed,40,No,Other
29319,20220817,20220831,1621,3,3,Medium,Resolved,110,No,Network
29320,20230913,20230918,1222,20,1,High,Escalated,42,No,Other
29321,20240719,20240730,1100,11,2,Medium,Open,88,No,Email
29322,20240504,20240508,1663,20,2,High,Escalated,32,Yes,Other
29323,20230613,20230627,1474,30,3,High,Escalated,112,No,Other
29324,20220924,20220928,1679,39,3,Critical,Closed,30,Yes,Network
29325,20250226,20250302,1663,22,1,Critical,Open,32,Yes,Network
29326,20220808,20220810,1695,31,2,Medium,Open,15,No,Hardware
29327,20250110,20250117,1300,31,1,Critical,Open,56,No,Software
29328,20230715,20230718,1166,37,2,High,Resolved,24,No,Software
29329,20241109,20241110,1218,7,1,Low,Resolved,8,No,Other
29330,20250912,20250924,1412,25,3,High,Resolved,96,No,Email
29331,20241126,20241207,1379,34,4,High,Resolved,87,No,Software
29332,20230117,20230127,1000,12,3,Critical,Closed,82,No,Other
29333,20220208,20220211,1128,31,2,Low,Closed,21,Yes,Network
29334,20250206,20250215,1631,38,2,High,Resolved,71,Yes,Other
29335,20230305,20230317,1676,15,2,Medium,Open,96,Yes,Other
29336,20241223,20250101,1651,2,1,Critical,Open,73,No,Other
29337,20250413,20250423,1579,32,1,High,Closed,80,No,Software
29338,20240301,20240308,1582,35,2,Critical,Resolved,56,No,Account Access
29339,20220201,20220202,1236,25,2,Low,Escalated,8,No,Other
29340,20240802,20240808,1687,22,4,Medium,Resolved,47,Yes,Account Access
29341,20230615,20230625,1039,13,4,Medium,Resolved,80,No,Other
29342,20220416,20220417,1654,12,1,Critical,Resolved,8,No,Software
29343,20230427,20230429,1665,11,1,Low,Resolved,15,Yes,Email
29344,20220725,20220728,1694,22,3,Critical,Resolved,24,Yes,Other
29345,20250624,20250705,1408,34,2,High,Closed,89,No,Software
29346,20240414,20240425,1681,23,3,High,Escalated,90,No,Hardware
29347,20220330,20220413,1536,3,3,Low,Closed,112,No,Network
29348,20250901,20250907,1536,16,1,Low,Escalated,47,No,Software
29349,20241031,20241111,1330,3,2,Low,Open,87,No,Network
29350,20241208,20241215,1224,18,4,Medium,Resolved,55,No,Hardware
29351,20240614,20240622,1390,5,1,High,Escalated,64,No,Network
29352,20250409,20250418,1330,28,4,Medium,Closed,75,Yes,Account Access
29353,20220523,20220530,1388,40,3,High,Open,57,No,Account Access
29354,20220726,20220801,1609,34,4,High,Resolved,49,Yes,Software
29355,20230524,20230529,1590,36,3,Critical,Open,36,Yes,Software
29356,20250509,20250519,1408,40,3,Critical,Open,81,No,Other
29357,20220105,20220107,1647,18,4,Low,Open,16,No,Other
29358,20220730,20220807,1384,28,3,Critical,Resolved,65,No,Network
29359,20220129,20220203,1160,3,1,Critical,Resolved,42,No,Hardware
29360,20250428,20250508,1686,12,3,Medium,Open,81,Yes,Email
29361,20220707,20220709,1042,35,4,Critical,Resolved,16,No,Account Access
29362,20250319,20250322,1644,15,4,Critical,Resolved,24,No,Hardware
29363,20230609,20230619,1021,30,3,Medium,Resolved,80,No,Network
29364,20240803,20240813,1702,34,2,Critical,Resolved,79,No,Account Access
29365,20251021,20251102,1354,16,2,Medium,Closed,97,Yes,Email
29366,20220606,20220613,1101,35,2,High,Resolved,54,No,Email
29367,20220321,20220331,1514,26,1,Medium,Closed,82,No,Other
29368,20250720,20250728,1000,4,2,Critical,Closed,64,No,Network
29369,20231022,20231027,1744,3,4,Low,Open,43,No,Email
29370,20230918,20230928,1138,29,4,Critical,Closed,82,No,Network
29371,20220820,20220828,1738,35,1,Low,Closed,64,No,Software
29372,20220609,20220622,1114,25,2,Medium,Closed,103,No,Email
29373,20221210,20221224,1016,18,3,Medium,Closed,112,Yes,Other
29374,20250805,20250815,1746,16,1,Critical,Resolved,80,No,Other
29375,20220724,20220806,1685,26,2,Low,Closed,105,Yes,Account Access
29376,20240921,20241001,1413,9,4,Critical,Escalated,79,No,Other
29377,20240417,20240423,1563,19,1,Critical,Open,48,Yes,Hardware
29378,20221101,20221103,1108,9,3,High,Closed,15,No,Software
29379,20251015,20251027,1648,15,1,High,Escalated,97,No,Hardware
29380,20231101,20231115,1199,37,3,Medium,Resolved,111,No,Account Access
29381,20230204,20230216,1330,2,1,Critical,Resolved,93,No,Software
29382,20220416,20220418,1386,31,4,High,Open,15,No,Other
29383,20250110,20250118,1431,17,4,Low,Escalated,63,No,Network
29384,20221208,20221212,1308,11,1,Critical,Escalated,28,Yes,Email
29385,20240912,20240920,1395,5,2,High,Escalated,64,No,Network
29386,20240809,20240818,1065,39,2,High,Resolved,72,No,Hardware
29387,20251215,20251221,1192,18,1,Critical,Resolved,46,No,Network
29388,20220218,20220227,1348,34,4,High,Resolved,73,No,Other
29389,20220725,20220731,1534,17,4,Critical,Resolved,48,No,Other
29390,20250526,20250606,1261,36,1,Critical,Closed,90,No,Software
29391,20251230,20260113,1682,19,2,Medium,Closed,113,Yes,Network
29392,20240301,20240304,1737,39,2,High,Escalated,21,No,Email
29393,20250907,20250915,1360,40,3,Critical,Open,65,No,Network
29394,20220819,20220820,1722,38,2,Low,Resolved,6,No,Hardware
29395,20251223,20251229,1735,6,3,Critical,Open,49,No,Email
29396,20240601,20240604,1210,24,4,Medium,Open,25,Yes,Software
29397,20231227,20240106,1570,40,2,Medium,Escalated,78,No,Software
29398,20221011,20221021,1364,39,2,Critical,Resolved,80,No,Network
29399,20221003,20221006,1636,33,4,Low,Escalated,27,No,Account Access
29400,20230309,20230318,1349,14,1,Critical,Escalated,72,No,Other
29401,20250423,20250430,1096,4,2,Low,Open,54,No,Account Access
29402,20230925,20231008,1700,21,2,Critical,Closed,104,Yes,Hardware
29403,20220804,20220818,1681,14,3,Low,Closed,110,No,Account Access
29404,20220407,20220409,1110,23,4,Medium,Resolved,16,Yes,Other
29405,20240812,20240818,1358,17,3,High,Open,48,Yes,Network
29406,20250216,20250228,1192,36,4,High,Escalated,96,No,Account Access
29407,20221231,20230113,1255,13,2,Critical,Escalated,102,No,Email
29408,20251127,20251201,1279,18,1,Medium,Resolved,29,No,Email
29409,20241004,20241014,1250,6,1,Medium,Closed,82,No,Hardware
29410,20230910,20230921,1113,34,4,Low,Resolved,88,No,Email
29411,20230201,20230208,1024,16,2,Low,Escalated,57,No,Other
29412,20230403,20230407,1637,40,1,Medium,Open,32,No,Software
29413,20221114,20221121,1270,10,3,High,Resolved,55,No,Email
29414,20230117,20230123,1026,35,2,Low,Escalated,48,Yes,Other
29415,20220522,20220530,1398,19,1,Critical,Resolved,65,Yes,Network
29416,20230402,20230409,1507,21,3,Medium,Resolved,56,No,Account Access
29417,20230516,20230525,1317,27,1,High,Closed,69,Yes,Other
29418,20221119,20221123,1381,40,3,High,Resolved,34,No,Account Access
29419,20240926,20241005,1439,39,3,Medium,Open,69,No,Software
29420,20220925,20220930,1021,39,3,High,Open,39,No,Software
29421,20230502,20230515,1726,28,3,Critical,Escalated,104,Yes,Network
29422,20240527,20240607,1192,23,1,High,Resolved,91,Yes,Other
29423,20231110,20231119,1266,9,4,High,Resolved,74,Yes,Email
29424,20250329,20250412,1129,27,1,Critical,Resolved,111,No,Hardware
29425,20220114,20220125,1348,5,4,Medium,Escalated,88,Yes,Other
29426,20240930,20241004,1185,40,3,Critical,Escalated,29,No,Hardware
29427,20231206,20231209,1694,32,3,Medium,Resolved,25,No,Network
29428,20220604,20220618,1625,29,3,Critical,Resolved,111,Yes,Software
29429,20220411,20220418,1642,37,3,Critical,Escalated,54,No,Other
29430,20230726,20230730,1364,2,1,Critical,Escalated,30,No,Account Access
29431,20241202,20241207,1588,20,1,Low,Escalated,40,Yes,Network
29432,20250501,20250504,1705,24,4,High,Escalated,25,No,Email
29433,20250827,20250902,1091,30,3,Critical,Closed,48,No,Hardware
29434,20230913,20230926,1577,6,2,Low,Closed,106,No,Software
29435,20241011,20241015,1492,3,1,High,Resolved,32,No,Account Access
29436,20230410,20230411,1320,29,1,Critical,Resolved,10,No,Account Access
29437,20250401,20250403,1631,40,3,High,Resolved,17,No,Other
29438,20221217,20221225,1107,35,2,High,Escalated,64,Yes,Other
29439,20220822,20220826,1635,1,4,Critical,Resolved,31,No,Account Access
29440,20230207,20230219,1735,29,4,Low,Escalated,97,No,Other
29441,20221217,20221227,1378,18,2,Critical,Resolved,76,No,Email
29442,20250405,20250407,1639,6,2,Low,Escalated,16,No,Account Access
29443,20250317,20250330,1249,29,1,Low,Escalated,107,No,Hardware
29444,20220128,20220209,1017,22,1,Low,Escalated,95,No,Email
29445,20220916,20220920,1173,36,1,High,Escalated,29,No,Other
29446,20230912,20230919,1537,32,1,Medium,Resolved,56,No,Network
29447,20240525,20240605,1535,32,1,Low,Resolved,88,No,Email
29448,20250519,20250521,1680,1,2,Low,Closed,17,No,Email
29449,20230627,20230703,1367,38,1,Low,Open,48,No,Other
29450,20230329,20230330,1285,4,2,High,Resolved,8,No,Email
29451,20231128,20231210,1263,11,2,Low,Resolved,96,Yes,Email
29452,20230208,20230211,1579,19,4,High,Open,20,No,Account Access
29453,20241015,20241024,1173,6,1,Low,Open,77,No,Software
29454,20241225,20241230,1187,27,4,High,Closed,43,No,Software
29455,20251129,20251213,1685,24,2,Medium,Resolved,112,Yes,Email
29456,20240601,20240612,1216,15,1,High,Escalated,88,No,Account Access
29457,20230729,20230806,1473,38,1,Medium,Open,66,No,Email
29458,20251229,20251230,1585,1,3,Critical,Closed,8,No,Software
29459,20250605,20250609,1512,14,4,Critical,Closed,32,No,Network
29460,20250129,20250201,1478,1,3,Low,Closed,25,No,Account Access
29461,20230227,20230309,1573,8,2,Low,Resolved,79,No,Email
29462,20251011,20251020,1429,23,3,Critical,Closed,72,No,Network
29463,20250308,20250315,1402,31,2,Low,Resolved,56,No,Other
29464,20250228,20250312,1514,22,4,Medium,Open,96,No,Hardware
29465,20230703,20230706,1469,25,1,Low,Open,24,No,Account Access
29466,20230413,20230427,1102,27,3,Low,Closed,112,No,Software
29467,20220421,20220422,1632,4,4,High,Open,9,Yes,Email
29468,20220602,20220615,1590,1,1,High,Escalated,102,Yes,Other
29469,20240705,20240710,1318,37,2,High,Resolved,40,Yes,Account Access
29470,20240201,20240211,1379,21,4,Medium,Escalated,78,Yes,Email
29471,20250619,20250622,1068,20,1,High,Resolved,23,Yes,Network
29472,20231221,20240101,1570,16,4,Critical,Open,88,No,Other
29473,20240529,20240531,1427,1,2,Medium,Escalated,15,No,Software
29474,20231113,20231116,1236,19,1,Low,Open,25,No,Other
29475,20240208,20240213,1223,39,3,Low,Closed,41,Yes,Software
29476,20221006,20221011,1176,22,4,High,Resolved,40,No,Network
29477,20221229,20230108,1498,12,1,Critical,Resolved,79,No,Email
29478,20251202,20251210,1506,20,4,Low,Closed,64,No,Network
29479,20250413,20250417,1244,21,2,High,Open,32,No,Other
29480,20230824,20230826,1151,24,4,Critical,Escalated,16,No,Software
29481,20250304,20250312,1423,17,1,Low,Open,64,No,Software
29482,20221021,20221103,1569,32,4,Medium,Resolved,105,Yes,Software
29483,20240520,20240528,1552,4,4,Medium,Resolved,64,No,Network
29484,20251213,20251223,1442,6,3,High,Open,82,No,Account Access
29485,20250514,20250527,1653,40,1,Low,Resolved,105,No,Software
29486,20250903,20250911,1488,23,3,Low,Open,63,No,Other
29487,20220314,20220326,1042,30,4,High,Closed,97,Yes,Network
29488,20220916,20220929,1102,6,2,Critical,Escalated,106,No,Account Access
29489,20251013,20251027,1394,29,2,High,Escalated,114,No,Other
29490,20250317,20250328,1085,13,1,Critical,Resolved,89,No,Other
29491,20250602,20250603,1098,17,1,High,Closed,6,No,Network
29492,20250202,20250214,1414,27,2,Critical,Escalated,94,No,Email
29493,20221222,20221231,1016,21,2,Critical,Open,72,No,Software
29494,20250708,20250712,1337,17,3,Medium,Resolved,32,No,Software
29495,20230725,20230729,1234,32,1,Low,Escalated,31,Yes,Account Access
29496,20230727,20230804,1692,36,3,Critical,Closed,63,No,Other
29497,20240327,20240408,1045,28,1,Medium,Resolved,95,No,Email
29498,20241229,20250106,1620,22,3,High,Escalated,64,No,Network
29499,20230323,20230329,1205,11,2,Medium,Escalated,44,No,Email
29500,20240222,20240226,1664,26,1,Low,Closed,31,No,Account Access
29501,20250704,20250717,1408,32,1,Critical,Open,105,No,Email
29502,20240627,20240630,1694,20,3,Medium,Escalated,24,No,Account Access
29503,20240801,20240806,1124,24,3,Medium,Resolved,40,No,Email
29504,20240614,20240627,1661,27,3,High,Closed,102,No,Email
29505,20240718,20240801,1217,25,3,High,Resolved,114,No,Software
29506,20230929,20231007,1169,30,2,Low,Open,64,No,Email
29507,20240714,20240721,1011,27,4,Critical,Closed,53,No,Hardware
29508,20230615,20230626,1554,4,1,Medium,Closed,88,No,Other
29509,20220429,20220507,1549,28,4,Low,Closed,61,No,Software
29510,20220307,20220321,1516,7,1,High,Closed,114,No,Other
29511,20220902,20220914,1468,13,3,Critical,Resolved,96,No,Email
29512,20220226,20220309,1400,24,1,Low,Resolved,89,No,Other
29513,20241203,20241204,1500,19,4,High,Closed,9,No,Other
29514,20230608,20230619,1317,8,3,Critical,Open,88,Yes,Network
29515,20230228,20230313,1545,36,1,Critical,Open,105,No,Hardware
29516,20230130,20230203,1698,30,2,Low,Open,30,Yes,Software
29517,20230326,20230408,1745,1,4,Critical,Escalated,104,Yes,Email
29518,20250704,20250713,1068,29,2,Low,Open,69,No,Hardware
29519,20240811,20240817,1601,10,3,Medium,Escalated,50,No,Network
29520,20251016,20251030,1108,7,4,High,Resolved,115,Yes,Other
29521,20240202,20240214,1723,14,1,Medium,Resolved,94,No,Network
29522,20251104,20251114,1245,23,1,Critical,Escalated,79,No,Email
29523,20230319,20230327,1327,32,4,Low,Open,62,No,Other
29524,20240824,20240907,1325,36,1,Low,Closed,117,No,Other
29525,20240610,20240623,1208,27,1,Critical,Open,105,No,Network
29526,20230618,20230626,1362,16,4,High,Escalated,65,No,Hardware
29527,20220606,20220611,1216,32,4,High,Closed,37,No,Network
29528,20220330,20220410,1387,15,1,High,Resolved,86,No,Account Access
29529,20220721,20220729,1397,16,2,Critical,Open,63,No,Account Access
29530,20240906,20240910,1187,14,4,High,Resolved,35,Yes,Hardware
29531,20230407,20230413,1462,3,4,Low,Closed,48,No,Account Access
29532,20231210,20231217,1728,40,3,Low,Open,56,Yes,Software
29533,20230330,20230405,1050,33,4,High,Closed,48,No,Account Access
29534,20230115,20230121,1396,26,2,Critical,Open,50,Yes,Other
29535,20230205,20230213,1226,37,2,Low,Escalated,64,No,Software
29536,20250107,20250121,1713,20,2,Medium,Closed,114,No,Software
29537,20230705,20230710,1103,40,2,Medium,Resolved,40,No,Hardware
29538,20240724,20240801,1029,33,4,Medium,Resolved,64,Yes,Other
29539,20241009,20241018,1209,26,4,Low,Escalated,72,No,Software
29540,20251110,20251122,1578,12,4,High,Resolved,96,Yes,Network
29541,20240904,20240908,1529,13,4,Medium,Escalated,31,No,Hardware
29542,20231023,20231026,1276,7,1,Low,Closed,24,No,Email
29543,20250928,20251003,1043,6,4,Critical,Resolved,40,No,Software
29544,20240621,20240704,1568,22,3,High,Escalated,102,No,Account Access
29545,20230321,20230331,1695,5,4,Medium,Escalated,80,No,Other
29546,20220221,20220303,1359,3,4,High,Escalated,81,Yes,Other
29547,20250628,20250710,1558,40,4,Medium,Open,94,No,Other
29548,20221125,20221130,1222,26,3,Critical,Escalated,40,No,Hardware
29549,20251005,20251019,1482,10,2,Low,Resolved,111,Yes,Account Access
29550,20240209,20240216,1452,28,4,Critical,Open,58,No,Software
29551,20230513,20230516,1456,31,4,Critical,Open,24,No,Other
29552,20220505,20220518,1448,40,3,Critical,Escalated,103,No,Hardware
29553,20220723,20220803,1018,28,1,Medium,Open,88,No,Software
29554,20240207,20240217,1168,19,4,Medium,Escalated,80,No,Network
29555,20231005,20231019,1246,12,1,Critical,Resolved,109,No,Email
29556,20241110,20241119,1095,26,2,High,Closed,73,No,Software
29557,20230813,20230827,1065,34,2,High,Closed,110,No,Hardware
29558,20221228,20230110,1400,11,3,Critical,Escalated,104,Yes,Email
29559,20221227,20230102,1441,28,1,Low,Closed,47,No,Hardware
29560,20250213,20250227,1354,36,4,High,Escalated,112,No,Other
29561,20220224,20220306,1639,31,4,Low,Open,80,No,Hardware
29562,20221019,20221028,1195,39,3,Critical,Resolved,72,No,Other
29563,20241210,20241211,1686,7,3,Medium,Resolved,7,No,Network
29564,20240421,20240423,1192,12,4,Medium,Resolved,16,Yes,Software
29565,20240224,20240305,1141,39,1,Medium,Open,80,No,Account Access
29566,20220911,20220913,1332,7,3,Critical,Resolved,16,No,Email
29567,20230507,20230518,1367,22,1,High,Open,89,No,Software
29568,20240911,20240919,1544,12,1,Critical,Resolved,67,Yes,Email
29569,20230727,20230731,1610,26,1,High,Open,31,No,Account Access
29570,20240508,20240515,1439,19,4,High,Resolved,56,Yes,Software
29571,20240919,20240923,1254,40,4,Medium,Open,30,Yes,Network
29572,20240818,20240822,1548,23,2,Medium,Resolved,32,No,Email
29573,20220813,20220821,1651,15,3,Critical,Escalated,64,No,Network
29574,20220413,20220427,1366,9,1,High,Escalated,115,No,Email
29575,20240827,20240907,1704,34,2,High,Escalated,89,Yes,Network
29576,20241207,20241217,1548,9,2,Critical,Resolved,80,No,Email
29577,20240107,20240111,1337,28,1,Critical,Closed,30,No,Other
29578,20250927,20250930,1302,32,2,High,Open,26,No,Hardware
29579,20220821,20220901,1390,12,2,High,Closed,90,No,Network
29580,20220816,20220826,1022,5,4,Critical,Escalated,80,Yes,Account Access
29581,20241003,20241012,1681,13,3,Medium,Open,72,No,Network
29582,20230606,20230609,1573,32,4,Medium,Escalated,24,No,Account Access
29583,20220113,20220118,1357,23,1,High,Escalated,39,No,Network
29584,20230321,20230401,1181,6,2,Critical,Resolved,87,No,Hardware
29585,20221206,20221207,1683,12,1,High,Closed,11,Yes,Software
29586,20250909,20250918,1030,9,1,Medium,Escalated,72,No,Software
29587,20230821,20230827,1426,33,1,High,Closed,48,No,Account Access
29588,20220606,20220611,1009,36,2,Critical,Open,39,No,Account Access
29589,20231018,20231022,1358,30,1,Low,Resolved,31,No,Network
29590,20240929,20241007,1633,34,3,High,Closed,64,No,Other
29591,20251225,20260105,1651,29,2,Medium,Open,88,No,Network
29592,20251201,20251203,1544,40,3,Medium,Resolved,17,No,Account Access
29593,20250327,20250410,1684,37,4,Low,Resolved,112,No,Account Access
29594,20250423,20250503,1491,2,3,Medium,Escalated,80,No,Software
29595,20240308,20240313,1558,27,2,High,Closed,40,No,Account Access
29596,20230506,20230514,1587,29,3,Low,Closed,64,No,Other
29597,20240414,20240415,1180,30,3,High,Resolved,8,No,Other
29598,20240809,20240821,1666,25,3,Low,Escalated,97,No,Hardware
29599,20221223,20221226,1618,7,4,Medium,Open,25,No,Hardware
29600,20231218,20231225,1442,26,4,High,Escalated,56,Yes,Hardware
29601,20221228,20230108,1482,27,3,Medium,Open,87,No,Email
29602,20250601,20250612,1602,29,3,Medium,Escalated,90,No,Account Access
29603,20250512,20250522,1330,25,1,Critical,Resolved,75,No,Account Access
29604,20220108,20220120,1689,14,2,Medium,Resolved,95,No,Hardware
29605,20230417,20230422,1201,35,3,Critical,Resolved,40,No,Hardware
29606,20220621,20220701,1659,12,3,High,Closed,80,Yes,Software
29607,20220406,20220415,1096,27,1,High,Open,71,No,Hardware
29608,20231105,20231117,1695,8,4,Low,Escalated,99,No,Software
29609,20230831,20230914,1017,39,3,Low,Open,110,No,Email
29610,20250822,20250823,1704,20,3,Low,Open,5,No,Other
29611,20250705,20250716,1742,27,1,Critical,Open,88,No,Hardware
29612,20230419,20230503,1334,1,1,High,Open,110,Yes,Account Access
29613,20250816,20250823,1260,34,2,Critical,Closed,56,No,Software
29614,20230906,20230916,1270,27,2,Critical,Resolved,80,No,Hardware
29615,20231120,20231202,1701,11,4,High,Open,94,Yes,Other
29616,20240616,20240622,1597,38,1,Low,Resolved,49,Yes,Hardware
29617,20250913,20250923,1677,10,4,Critical,Closed,79,No,Software
29618,20220420,20220424,1044,3,1,Critical,Open,32,No,Email
29619,20231211,20231222,1472,29,2,Medium,Escalated,89,Yes,Network
29620,20250226,20250310,1572,37,2,Medium,Open,96,No,Network
29621,20240822,20240902,1480,32,4,Low,Open,84,No,Hardware
29622,20240520,20240530,1506,11,4,Low,Closed,80,No,Hardware
29623,20250306,20250316,1574,6,4,Medium,Escalated,77,No,Email
29624,20231011,20231017,1699,4,1,Critical,Resolved,50,No,Software
29625,20250402,20250412,1301,6,1,Critical,Resolved,81,No,Other
29626,20221215,20221226,1500,31,4,High,Closed,90,No,Other
29627,20230408,20230417,1626,12,1,Low,Closed,71,No,Email
29628,20240603,20240612,1261,12,4,Medium,Resolved,74,No,Other
29629,20250320,20250401,1456,3,2,Medium,Closed,95,No,Email
29630,20220903,20220905,1299,9,4,High,Escalated,19,Yes,Network
29631,20250207,20250221,1333,7,4,High,Open,111,No,Network
29632,20240308,20240317,1635,4,1,High,Resolved,70,No,Hardware
29633,20250722,20250804,1347,27,3,Low,Closed,107,No,Hardware
29634,20240519,20240521,1500,19,3,Low,Resolved,13,No,Other
29635,20241226,20250101,1337,39,4,Medium,Escalated,49,No,Network
29636,20241209,20241222,1286,24,1,High,Escalated,106,No,Other
29637,20240326,20240402,1290,25,3,High,Open,56,No,Account Access
29638,20230530,20230613,1034,23,3,Critical,Resolved,113,No,Other
29639,20220814,20220823,1483,19,3,Medium,Escalated,73,No,Other
29640,20230801,20230812,1544,17,4,Medium,Closed,90,No,Network
29641,20230521,20230603,1734,25,4,High,Escalated,100,No,Other
29642,20220604,20220610,1216,5,1,Medium,Escalated,48,No,Account Access
29643,20220421,20220504,1507,13,2,Critical,Open,104,No,Software
29644,20230428,20230506,1186,10,4,Critical,Escalated,63,No,Email
29645,20240318,20240328,1558,38,2,Medium,Resolved,77,Yes,Hardware
29646,20221001,20221013,1621,13,3,High,Escalated,96,No,Hardware
29647,20220604,20220607,1582,17,3,Critical,Closed,25,No,Hardware
29648,20250405,20250415,1451,38,1,Low,Escalated,80,No,Hardware
29649,20241108,20241114,1106,17,3,Critical,Escalated,48,No,Hardware
29650,20221211,20221213,1641,10,2,Medium,Closed,19,No,Hardware
29651,20240105,20240106,1507,4,1,High,Open,8,No,Hardware
29652,20230723,20230804,1152,24,3,Critical,Closed,95,No,Other
29653,20221021,20221027,1230,1,2,High,Closed,48,No,Hardware
29654,20231007,20231019,1499,2,2,Medium,Escalated,95,No,Other
29655,20221204,20221207,1356,33,2,Low,Resolved,24,No,Other
29656,20230328,20230408,1180,6,3,Low,Escalated,87,Yes,Email
29657,20221210,20221222,1024,33,1,High,Open,94,Yes,Software
29658,20231218,20231223,1661,14,1,Low,Open,40,No,Network
29659,20230923,20230929,1420,37,1,High,Closed,48,No,Other
29660,20240204,20240217,1128,27,3,Critical,Closed,101,No,Hardware
29661,20220326,20220405,1159,5,3,Critical,Closed,79,No,Network
29662,20240107,20240113,1462,1,1,Low,Resolved,48,No,Account Access
29663,20231022,20231103,1303,21,4,Critical,Closed,93,Yes,Other
29664,20251113,20251123,1717,12,2,Critical,Resolved,80,No,Software
29665,20220815,20220828,1390,2,2,Medium,Open,106,No,Other
29666,20250802,20250809,1322,7,4,Critical,Escalated,58,No,Network
29667,20250731,20250807,1065,33,4,Medium,Closed,59,Yes,Hardware
29668,20220419,20220430,1184,35,2,High,Closed,84,No,Other
29669,20220515,20220521,1372,10,2,High,Resolved,49,No,Network
29670,20240726,20240807,1291,18,3,Low,Resolved,96,Yes,Network
29671,20221018,20221019,1604,35,2,Low,Escalated,8,No,Other
29672,20240401,20240409,1073,39,2,Medium,Resolved,64,No,Network
29673,20241118,20241128,1268,39,4,Critical,Open,79,No,Other
29674,20230129,20230212,1486,4,4,Medium,Closed,113,No,Software
29675,20220127,20220131,1243,19,3,Low,Closed,32,Yes,Account Access
29676,20220113,20220114,1120,19,1,Medium,Escalated,7,No,Account Access
29677,20230708,20230718,1338,2,4,Low,Escalated,82,No,Software
29678,20240721,20240803,1427,39,3,Critical,Closed,104,No,Email
29679,20230321,20230323,1721,10,1,Medium,Open,15,No,Software
29680,20220812,20220815,1061,17,1,Low,Closed,24,Yes,Software
